zpid,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29359517,1,0,8,2,0,0,0,0,0,20473.2,3500,1,0,1,1,1.9,8.333333333,1476,17,3,4,2,29359517_02725140f5a4663fe6aa5a96c26662e9-p_f.jpg
29357014,13,0,3,1,0,0,0,0,0,9365,2841,1,0,1,1,1.966666667,8.666666667,1533,17,3,4,2,29357014_6d16247b53c571f107c01cfee812d8b0-p_f.jpg
70337513,33,0,9,2,0,0,0,0,0,5749,2557,1,0,1,1,1.866666667,8.666666667,1533,17,3,4,2,70337513_13b26b76ecbf4f62e279c3f9eb66f218-p_f.jpg
29359513,37,0,4,3,2,2,0,1,0,13939.2,3485,1,0,1,1,1.866666667,8.333333333,1476,17,5,4,2,29359513_408a1fb05e9a2eec6ed8c7e467f2b451-p_f.jpg
29359511,44,0,4,2,1,1,0,0,0,13939.2,3398,1,0,1,1,1.866666667,8.333333333,1476,17,4,4,2,29359511_84c910999190fba2a9f92aa94b36bcd2-p_f.jpg
29360005,38,0,2,2,2,0,0,1,0,8842,3365,1,0,1,1,2.2,8.333333333,1476,17,4,5,2,29360005_e1643f2d44c404881bfa571db42f0e68-p_f.jpg
29357005,56,0,4,1,0,0,0,0,1,7840,2185,1,0,1,1,1.966666667,8.666666667,1533,17,2,3,1,29357005_0c88ddb0fff9682960a13566cb7cce79-p_f.jpg
83832503,28,0,3,2,1,0,0,0,0,7797,3276,1,0,1,1,2.266666667,8.666666667,1533,17,4,5,2,83832503_a5312942926c2ff65a11cc7f1267d97a-p_f.jpg
29359503,40,0,3,1,0,0,0,0,0,18295.2,4717,1,0,1,1,1.933333333,8.333333333,1476,17,5,5,2,29359503_c5f29134b369960ab7cbc4fa42633f25-p_f.jpg
29357003,36,0,5,1,0,0,0,0,0,6882,2949,1,0,1,1,1.933333333,8.666666667,1533,17,3,4,2,29357003_5e5a2e41b265d523ef4f7c1c03de52c4-p_f.jpg
70337502,13,0,2,2,1,2,0,0,0,5880,1806,1,0,1,1,1.833333333,8.666666667,1533,17,2,4,1,70337502_99f3ebad857d91990761eebe599bc788-p_f.jpg
83818001,37,0,4,2,1,2,0,1,0,14374.8,5138,1,0,1,1,2.6,8.333333333,1533,17,6,5,2,83818001_8dfd310143e7e9982a11a97827ccc495-p_f.jpg
58312473,21,0,7,2,2,3,0,1,0,9060,1458,1,0,1,1,3.4,5.666666667,1332,16,2,3,1,58312473_d22a9886fefbd13c3a65af7e62bd9b61-p_f.jpg
29323475,34,0,2,1,0,0,0,0,0,8712,2382,1,0,1,1,3.466666667,5.666666667,1332,16,3,4,2,29323475_d48ce062af5755d867e92916f3ad747f-p_f.jpg
58312471,31,0,3,2,2,0,0,1,0,9147,1332,1,0,1,1,3.4,5.666666667,1332,16,2,3,1,58312471_80ce406b18aa8b64bddf5fea9ac2e04c-p_f.jpg
58312474,68,0,3,3,2,0,0,0,0,9060,2600,1,0,1,1,3.366666667,5.666666667,1332,16,4,4,1,58312474_7b7a2e691ecad402f78841a4463fb605-p_f.jpg
29325971,60,0,1,2,3,0,0,0,0,13939.2,3287,0,1,1,0,0.85,9,1600,14,3,4,2,29325971_a93727f5155ba32d80610723ec0b5e71-p_f.jpg
29472469,29,0,5,1,0,0,0,0,0,14810.4,1718,1,0,1,1,1.7,6,1195,16,2,4,1,29472469_01a530bf99bde7e1d7b8d715281d8984-p_f.jpg
29475499,22,0,3,1,0,0,0,0,0,9713,1960,1,0,1,1,3.466666667,5.666666667,1332,16,2,4,1,29475499_768e0edfb7d2c1f451cdda5520311255-p_f.jpg
29473968,31,0,3,1,0,0,0,0,0,7143,1962,1,0,1,1,3.4,5.666666667,1332,16,2,3,1,29473968_a9312c06b27b8e84532b5dbbd86529da-p_f.jpg
80092967,38,0,3,2,0,0,0,0,0,10018,3561,0,1,1,0,0.55,9,1600,14,4,4,2,80092967_f6f1f9b3a1fb946e202b582e98d2619b-p_f.jpg
29475466,1,0,1,1,0,0,0,0,0,6098,2913,1,0,1,1,3.433333333,5.666666667,1332,16,4,4,2,29475466_ba74e6735769d2626f9f58412ae76b83-p_f.jpg
29328463,40,0,4,1,0,0,0,0,0,13503.6,3852,0,1,1,0,0.4,9.5,1630,14,4,4,2,29328463_b6b0a632963a5b29a92a617ba225dc2d-p_f.jpg
29323463,40,0,3,2,0,0,0,0,0,8668,3199,1,0,1,1,3.466666667,5.666666667,1332,16,4,4,2,29323463_b1f139dbd02919e39655ef11f06a12eb-p_f.jpg
29475498,13,0,2,1,1,2,0,1,0,10202,1943,1,0,1,1,3.5,5.666666667,1332,16,2,4,1,29475498_21a6f94b592bccfb2aa8152b8d3ce719-p_f.jpg
29328457,35,0,6,1,0,1,0,1,0,12632.4,2839,0,1,1,0,0.35,9.5,1630,14,4,4,2,29328457_7d74858187c074bc943c395ceeae92df-p_f.jpg
29326456,33,0,3,1,0,0,0,0,0,10628,2673,0,1,1,0,0.6,9,1600,14,3,4,1,29326456_78c27b7c0067c6529cf46124077c3a44-p_f.jpg
29322956,21,0,5,1,0,2,0,0,0,14374.8,3232,1,0,1,0,1.9,8.5,1656,14,3,4,2,29322956_193e7ed0c947b956ebfca7e167c661d1-p_f.jpg
29475455,25,0,4,1,0,0,0,0,0,5837,2538,1,0,1,1,3.4,5.666666667,1332,16,3,3,2,29475455_eabea2dc49f7562932fb9f0490562aed-p_f.jpg
29472449,1,0,4,0,0,0,0,0,0,10890,1979,1,0,1,1,1.633333333,6,1195,16,2,3,1,29472449_e34a5e0cacee7ef800fd8921620394a8-p_f.jpg
29328448,40,0,3,1,0,0,0,0,0,11761.2,3295,0,1,1,0,0.3,9.5,1630,14,3,4,2,29328448_d942109de58a0e021839ef1dc1462213-p_f.jpg
29473945,1,0,4,1,0,0,0,0,0,8276,1667,1,0,1,1,3.366666667,5.666666667,1332,16,2,3,1,29473945_de9b74c2c0747c0257ddc8f62defd853-p_f.jpg
29473940,38,0,4,2,0,0,0,0,0,7143,1551,1,0,1,1,3.366666667,5.666666667,1332,16,2,3,1,29473940_db3ba7d937b9b540c3fa76724c2fbd3d-p_f.jpg
29326440,29,0,3,3,0,0,0,0,0,11761.2,2956,0,1,1,0,0.65,9,1600,14,3,4,1,29326440_5afb6ca93f337474c1399ae1a2fbfd67-p_f.jpg
29323440,57,0,4,1,0,2,0,0,0,9104,2742,1,0,1,1,3.5,5.666666667,1332,16,3,5,2,29323440_e4274b00defb32fc9ed2cdb306d362df-p_f.jpg
29326938,27,0,7,2,0,0,0,0,0,10158,1892,0,1,1,0,0.35,9,1600,14,3,3,2,29326938_e7a870ce058e2dd83a713875417e582e-p_f.jpg
29326936,31,0,2,1,0,0,0,0,0,14374.8,2554,0,1,1,0,0.35,9,1600,14,3,3,2,29326936_ee1067c388ad0c3113fb5044408232b9-p_f.jpg
29326436,72,0,3,2,2,0,0,1,0,14374.8,2702,0,1,1,0,0.55,9,1600,14,4,4,2,29326436_bd0d5f8b25c18f48c34b82dc1dca7069-p_f.jpg
29475433,1,0,3,1,3,0,0,0,0,5096,2529,1,0,1,1,3.4,5.666666667,1332,16,3,3,2,29475433_streetviewsize1025x768location30.242250442504883-97.81902313232422keyAIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33wsignature45ay89PkPC8RyVv9QT1vpZDTpJA.jpg
29328433,1,0,3,1,0,0,0,0,0,13503.6,2589,0,1,1,0,0.5,9.5,1630,14,3,4,2,29328433_f8ecd7f83c7721b2d0f16701d3322705-p_f.jpg
29323433,28,0,3,2,0,0,0,0,0,8319,3505,1,0,1,1,3.5,5.666666667,1332,16,4,5,2,29323433_a6033d8eac94025513fd8086411b466b-p_f.jpg
29475431,30,0,2,1,0,0,0,0,0,8712,1456,1,0,1,1,3.466666667,5.666666667,1332,16,2,3,1,29475431_4e0f5538a638d805b4a32ac1da3a4fc4-p_f.jpg
29332430,76,0,7,2,0,0,0,0,0,27878.4,7053,1,0,1,0,1.45,8.5,1656,14,7,5,2,29332430_25b6b8e4bc06eb032cffb17b340a5c78-p_f.jpg
29326930,52,0,7,3,0,0,0,0,0,13939.2,3372,0,1,1,0,0.5,9,1600,14,4,4,2,29326930_9506188a2c6051f61bcaea75903f604d-p_f.jpg
29322927,21,0,2,1,0,0,0,0,0,10802,2445,1,0,1,1,1.5,6,1195,16,3,3,1,29322927_8a00adc5543471ddbc00b5136088d19c-p_f.jpg
29326926,78,0,3,2,2,1,0,0,0,10105,2206,0,1,1,0,0.35,9,1600,14,2,4,1,29326926_0b8dad509387eb99c042d4081e6a9a35-p_f.jpg
29332424,38,0,5,2,1,0,0,0,0,72309.6,4754,1,0,1,0,1.25,8.5,1656,14,5,5,2,29332424_c63d5297158c819e6161986fc3f9208f-p_f.jpg
29328422,1,0,0,1,0,0,0,0,0,20908.8,2481,0,1,1,0,0.5,9.5,1630,14,3,4,1,29328422_d6de268402f29e7f0fe2b3b99498043d-p_f.jpg
29323422,1,0,4,1,0,0,0,0,0,8276,2537,1,0,1,1,3.533333333,5.666666667,1332,16,2,3,1,29323422_b5acda1f11fea27d7e7db6aeab645c1e-p_f.jpg
29326419,39,0,3,1,1,1,0,0,0,10890,3458,0,1,1,0,0.4,9,1600,14,5,4,2,29326419_b02f5a1c88f4760eea4f2c1ff7f3f8dd-p_f.jpg
29326918,23,0,5,2,1,1,0,1,0,7579,1585,0,1,1,0,0.5,9,1600,14,2,3,1,29326918_bf8889f2d5e15ec5973dffd15f78ad83-p_f.jpg
2089877907,8,0,2,3,0,0,0,0,0,435,1961,0,1,1,0,0.85,9,1600,14,3,3,1,2089877907_ab09d1a810024c113878ed13eaf7281f-p_f.jpg
29323405,40,0,3,2,0,1,0,0,0,7100,2223,1,0,1,1,3.566666667,5.666666667,1332,16,3,4,2,29323405_50c43aeb3d48ef530a42feb50a2b0726-p_f.jpg
29326904,1,0,5,2,0,0,0,0,0,12196.8,2588,0,1,1,0,0.45,9,1600,14,3,4,2,29326904_f9a4584e03e8765fc54afe875d0a1196-p_f.jpg
29328402,1,0,0,1,0,0,0,0,0,20037.6,2460,0,1,1,0,0.55,9.5,1630,14,2,4,1,29328402_1fa06841418fb9c0bd750c157427eed9-p_f.jpg
29473899,33,0,8,2,0,0,0,0,0,7143,2005,1,0,1,1,3.366666667,5.666666667,1332,16,2,3,2,29473899_fcbceab9d1f33a2730b31ed98fafa609-p_f.jpg
29472397,30,0,0,0,0,0,0,0,0,9321,2162,1,0,1,1,1.6,6,1195,16,3,4,1,29472397_dd8923b27c5f66d83721fd17c54372f6-p_f.jpg
29475396,24,0,4,1,0,0,0,0,0,7971,1540,1,0,1,1,3.466666667,5.666666667,1332,16,2,3,1,29475396_42afe31b7b1ec6208339afce9f8c59b4-p_f.jpg
2084637895,13,0,2,3,2,4,0,0,0,1258,1961,0,1,1,0,0.85,9,1600,14,3,3,2,2084637895_98ec17216807d052a5216c21dfd7d27f-p_f.jpg
29326181,61,0,4,2,3,1,0,0,0,12196.8,3855,0,1,1,0,0.7,9,1600,14,4,5,2,29326181_3fb0a19440363c2050b489ae24eca320-p_f.jpg
29472395,27,0,4,1,1,1,0,0,0,9496,3618,1,0,1,1,1.6,6,1195,16,4,4,2,29472395_431d41c157501758d15635189b6562d3-p_f.jpg
79980393,49,1,4,2,2,2,0,0,0,31363.2,4096,1,0,1,1,3.633333333,5.666666667,1332,16,4,4,2,79980393_cc8c1f090db4018d431498d9d6bcb84f-p_f.jpg
29475393,1,0,0,1,1,1,0,1,0,7710,1488,1,0,1,1,3.466666667,5.666666667,1332,16,2,3,1,29475393_2454da1fb5b263e49a820010bfb5ef62-p_f.jpg
29328393,1,0,7,2,0,0,0,0,0,12196.8,2704,0,1,1,0,0.45,9.5,1630,14,4,4,2,29328393_3d74c3124b4ee73f1aff194eb09a72c2-p_f.jpg
29475388,25,0,1,2,0,0,0,0,0,10062,1608,1,0,1,1,3.533333333,5.666666667,1332,16,2,3,1,29475388_fc2a065a26aa48c0aae9773cece1babf-p_f.jpg
29323388,26,0,4,2,0,0,0,0,0,7318,1822,1,0,1,1,3.533333333,5.666666667,1332,16,2,3,1,29323388_24c25f2672ec568fb50c02b8c12f767a-p_f.jpg
29328497,39,0,4,1,0,0,0,0,0,98445.6,5432,0,1,1,0,0.6,9.5,1630,14,6,4,2,29328497_6593a02b34d7cf03ddbb9eee3ea7f918-p_f.jpg
29328385,36,0,5,1,0,0,0,0,0,14810.4,3070,0,1,1,0,0.5,9.5,1630,14,4,4,2,29328385_a861c94634f7e1ed2d699f9299171f37-p_f.jpg
29322884,1,0,0,1,0,0,0,0,0,13939.2,1513,1,0,1,1,1.4,6,1195,16,2,3,1,29322884_5b6935e38755f4b045099809e799b1f9-p_f.jpg
29325882,21,0,2,1,0,0,0,0,0,10802,4565,0,1,1,0,0.9,9,1600,14,5,4,2,29325882_2b82b3d3b2d308c79910fc3e962cad98-p_f.jpg
29326381,18,0,3,1,0,0,0,0,0,9496,2170,0,1,1,0,0.55,9,1600,14,2,4,1,29326381_8d3dc54a4804db27cf81e09c4155065e-p_f.jpg
29332379,81,0,4,2,2,0,0,0,0,21344.4,4250,1,0,1,1,1.466666667,6,1195,16,4,4,2,29332379_cf3052a2021ec17e80c78e30473beb27-p_f.jpg
29326379,12,0,2,3,0,0,0,0,0,10424,1912,0,1,1,0,0.55,9,1600,14,2,3,1,29326379_682b408ddcadfbf3a59a16fc520a1884-p_f.jpg
29328377,1,0,0,1,0,0,0,0,0,14374.8,3284,0,1,1,0,0.4,9.5,1630,14,3.5,3,1,29328377_streetviewlocation4602WildBriarPass2CAustin2CTX78746size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignaturemJ6m7e1tBt9yxjbXlfaLCXHnKCI.jpg
29475376,37,0,2,2,0,0,0,0,0,7143,1550,1,0,1,1,3.4,5.666666667,1332,16,2,3,1,29475376_b3a1f1a3cf78a28e99d3666d6db21f30-p_f.jpg
29322876,25,0,3,1,3,1,0,1,0,10890,1754,1,0,1,1,1.5,6,1195,16,2,3,1,29322876_b2aa468c89d57880e4d63f60880d8d85-p_f.jpg
29322874,38,0,2,1,0,0,0,0,0,13503.6,1911,1,0,1,1,1.466666667,6,1195,16,2,4,1,29322874_8fce71b1fe8c7e07825db335b0fb37b1-p_f.jpg
29322870,40,0,2,2,1,1,0,2,0,13503.6,2127,1,0,1,1,1.4,6,1195,16,2,4,1,29322870_f1ee55da12950f66a61f3ff596b68755-p_f.jpg
29325869,37,0,8,2,1,0,0,0,0,19166.4,3308,0,1,1,0,1.05,9,1600,14,3,5,2,29325869_0e3febb2dc6245aaa851b406555a9f65-p_f.jpg
29473867,80,0,3,2,1,2,0,2,0,12196.8,2439,1,0,1,1,3.333333333,5.666666667,1332,16,3,4,1,29473867_b2a2493433f6376eb547269e1c56b420-p_f.jpg
29330363,34,2,4,4,0,1,0,0,0,11325.6,3967,1,0,1,1,1.333333333,6,1195,16,5,5,1,29330363_fb3ac35f8ed6e5650087a44e77abaf6a-p_f.jpg
29326859,34,0,2,1,0,1,0,2,0,10149,2166,0,1,1,0,0.35,9,1600,14,3,4,2,29326859_c80813cad5f266214d1ba85732278582-p_f.jpg
29475354,23,0,4,2,1,0,0,0,0,8232,1402,1,0,1,1,3.433333333,5.666666667,1332,16,2,4,1,29475354_887381fdf9b9c14bc989e1cc87874ff1-p_f.jpg
29326353,1,0,5,1,0,0,0,0,0,10672,1881,0,1,1,0,0.65,9,1600,14,3,3,2,29326353_b0043ede820486b82ab7002c1241a9dc-p_f.jpg
29328425,113,0,6,2,4,1,0,0,0,13068,3035,0,1,1,0,0.45,9.5,1630,14,4,4,1,29328425_2d64cfcd6491cb708f682e5ae45083a2-p_f.jpg
29475350,38,0,3,1,0,0,0,0,0,13068,1968,1,0,1,1,3.4,5.666666667,1332,16,2,3,1,29475350_661e2616ffe6797f1c36406a067f2e30-p_f.jpg
29323343,55,0,4,2,1,1,0,0,0,7927,2250,1,0,1,1,3.566666667,5.666666667,1332,16,2,3,1,29323343_ec74205815872edba770f9e1d59f8f2f-p_f.jpg
29475339,28,0,3,1,1,1,0,3,0,10367,2440,1,0,1,1,3.4,5.666666667,1332,16,3,4,2,29475339_90c545d6c2d53c7c22ad6bfeaeb216bf-p_f.jpg
29325839,40,0,1,2,0,0,0,0,0,15681.6,4133,0,1,1,0,1,9,1600,14,6,6,2,29325839_9495c975f97302524fc3308e07bd4c6f-p_f.jpg
29475338,39,0,3,3,2,1,0,0,0,9713,1922,1,0,1,1,3.433333333,5.666666667,1332,16,3,3,1,29475338_de170c8e9ddf56434042d8694cc8b6db-p_f.jpg
29326337,25,0,2,1,0,0,0,0,0,5880,1304,0,1,1,0,0.45,9,1600,14,2,3,2,29326337_47a255689df03ab446b357e00fce68f5-p_f.jpg
29325332,3,0,3,2,0,0,0,0,0,9844,2998,1,0,1,1,3.433333333,5.666666667,1332,16,4,4,2,29325332_3543798c8dab2a214d87e5e949d9e058-p_f.jpg
29475329,27,0,3,1,2,2,0,1,0,11325.6,2214,1,0,1,1,3.466666667,5.666666667,1332,16,2,4,1,29475329_3757aea6e587cd0c741d54a973e3e93e-p_f.jpg
29473732,83,0,3,2,1,0,0,0,0,9278,1756,1,0,1,1,3.366666667,5.666666667,1332,16,2,3,1,29473732_f45b60f0bd7b1bfd4c8ec2aa386d5da1-p_f.jpg
29326326,6,0,1,2,0,0,0,0,0,12632.4,2812,0,1,1,0,0.55,9,1600,14,4,4,2,29326326_bb0f68afcaa64e239bb919527b708131-p_f.jpg
29474324,35,0,3,2,1,1,0,0,0,10149,2160,1,0,1,1,3.733333333,5.666666667,1332,16,3,3,2,29474324_93281f33f790fe705fda008a8065bf2d-p_f.jpg
29474318,20,0,0,1,0,0,0,0,0,7623,1849,1,0,1,1,3.666666667,5.666666667,1332,16,2,3,1,29474318_4ed119fd3e75cdd85a85ce407dc4bc37-p_f.jpg
29323318,31,0,8,1,1,0,0,2,0,11325.6,3409,1,0,1,1,3.466666667,5.666666667,1332,16,6,4,2,29323318_88dc491602ddf8172968018f62283f76-p_f.jpg
29475314,28,0,0,2,0,0,0,0,0,14374.8,1997,1,0,1,1,3.433333333,5.666666667,1332,16,2,4,1,29475314_abb893089860e58045f09b51842c7db5-p_f.jpg
305429813,58,0,5,3,4,4,0,1,0,1306,1961,0,1,1,0,0.85,9,1600,14,3,3,2,305429813_d00d494522a6153ac352800845f55a7a-p_f.jpg
29328313,40,0,2,1,0,0,0,0,0,13503.6,2334,0,1,1,0,0.5,9,1600,14,2,3,1,29328313_5183dfe93ac13c6fa9e1482faac035c1-p_f.jpg
29474310,31,0,3,2,0,0,0,0,0,8145,3090,1,0,1,1,3.7,5.666666667,1332,16,3,4,2,29474310_54dfae6b5fc6e6cdbba2d7a0e78a555d-p_f.jpg
29326810,22,0,2,1,0,0,0,0,0,7666,1742,0,1,1,0,0.55,9,1600,14,2,4,1,29326810_90e99dab4c386c874037a3da30edd814-p_f.jpg
29323298,1,0,3,1,0,0,0,0,0,10890,2443,1,0,1,1,3.566666667,5.666666667,1332,16,3,3,1,29323298_streetviewlocation4014TravisCountryCir2CAustin2CTX78735size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignaturemW6CdPBh2uWzfZANDmstVISuGrk.jpg
29328489,34,0,3,1,0,0,0,0,0,12196.8,3840,0,1,1,0,0.4,9.5,1630,14,4,5,2,29328489_7e23e21a9cd8937fbe4519c07c598f57-p_f.jpg
29473786,36,0,3,2,2,0,0,0,0,8947,3117,1,0,1,1,3.366666667,5.666666667,1332,16,4,4,2,29473786_849226ededd6572143286ceba1984b40-p_f.jpg
29474285,37,0,3,1,0,0,0,0,0,8886,2166,1,0,1,1,3.766666667,5.666666667,1332,16,2,4,1,29474285_c766a06f42287ee78ed5e5be7a49dac4-p_f.jpg
29474284,40,0,2,2,3,1,0,0,0,8886,2680,1,0,1,1,3.733333333,5.666666667,1332,16,3,4,1,29474284_3df6cc91395cafdfe32e2756ba68336c-p_f.jpg
29323283,39,0,6,2,2,2,0,1,0,12196.8,3438,1,0,1,1,3.4,5.666666667,1332,16,4,5,2,29323283_7f8a3087ec22c3e1253bdcd59fe32f4f-p_f.jpg
29323281,39,0,4,2,0,0,0,0,0,9831,3155,1,0,1,1,3.4,5.666666667,1332,16,4,4,2,29323281_6c09cb4f0b57527fff271b4ffad73693-p_f.jpg
29326277,28,0,3,3,0,0,0,0,0,63597.6,4885,0,1,1,0,0.65,9,1600,14,6,5,2,29326277_241eb7812e8fb28e9fa619d18a0441ee-p_f.jpg
29323276,67,0,1,2,1,0,0,1,0,9757,2934,1,0,1,1,3.4,5.666666667,1332,16,3,4,2,29323276_f3dbd732bcc5543d43463025543ced71-p_f.jpg
124842760,14,0,0,1,0,0,0,0,0,10497,1824,1,0,1,1,3.4,5.666666667,1332,16,2,3,1,124842760_6414173d23c4e71a7b1581049ad9a9bc-p_f.jpg
29472259,37,0,4,2,4,1,0,1,0,10454,1962,1,0,1,1,1.633333333,6,1195,16,3,4,2,29472259_658ef1037770879ec23060ba3e65fd52-p_f.jpg
29474258,30,0,3,2,2,0,0,0,0,8799,2434,1,0,1,1,3.633333333,5.666666667,1332,16,3,3,1,29474258_b582f1a8222bf15ff55f21851d8d0699-p_f.jpg
29326758,29,0,4,1,0,0,0,0,0,20037.6,2534,0,1,1,0,0.9,9,1600,14,3,3,1,29326758_1cb66664da9fec2be759bb1a9d45354f-p_f.jpg
29473755,1,0,3,1,0,0,0,0,0,10367,1594,1,0,1,1,3.333333333,5.666666667,1332,16,2,3,1,29473755_0291008e96320a3c452ec290de308663-p_f.jpg
29472254,57,0,2,2,0,0,0,0,0,11325.6,2108,1,0,1,1,1.666666667,6,1195,16,2,3,1,29472254_e937f19d43b41b4ab1909e8d9930033b-p_f.jpg
29323252,1,0,4,1,0,0,0,0,0,10018,2281,1,0,1,1,3.4,5.666666667,1332,16,2,4,1,29323252_6d8354d1a147f252b8d53a266324e31a-p_f.jpg
29473750,1,0,5,2,0,1,0,0,0,8799,1986,1,0,1,1,3.4,5.666666667,1332,16,2,4,1,29473750_5f10c894f529fee9aac6e08ebd00aec3-p_f.jpg
29474249,39,0,6,2,0,0,0,0,0,8842,2591,1,0,1,1,3.566666667,5.666666667,1332,16,3,4,2,29474249_a40078e4186e79a43214e82bb360124a-p_f.jpg
29323249,31,0,3,1,1,2,0,2,0,11325.6,2665,1,0,1,1,3.4,5.666666667,1332,16,2,3,1,29323249_03ca2e24c8bf2553bf5bc3122a730a20-p_f.jpg
58312245,31,0,6,1,1,2,0,0,0,14810.4,2075,1,0,1,1,3.633333333,5.666666667,1332,16,2,3,1,58312245_ea6fa98aec83628e3f8537e6897b5f90-p_f.jpg
29474244,31,0,3,1,0,0,0,0,0,7100,2279,1,0,1,1,3.566666667,5.666666667,1332,16,3,3,2,29474244_7ea2e04ca6e1ad2cac70fb195c94b1a1-p_f.jpg
29472242,40,0,4,2,0,0,0,0,0,9147,2742,1,0,1,1,1.7,6,1195,16,4,5,2,29472242_d7317ce74a54aeb5a88c52a8d299cafe-p_f.jpg
29473741,34,0,3,2,3,0,0,1,0,7797,1996,1,0,1,1,3.366666667,5.666666667,1332,16,3,4,2,29473741_493b3d6060d83781a2465e578a59dc15-p_f.jpg
29472235,62,0,2,2,0,1,0,1,0,9365,3080,1,0,1,1,1.566666667,6,1195,16,5,4,1,29472235_c12d76753f4bc5a0f6d2d5bae22fc56a-p_f.jpg
58297234,1,0,1,1,0,0,0,0,0,8145,2189,1,0,1,1,3.733333333,5.666666667,1332,16,2,4,1,58297234_33dce32444adb1c7dd9ff03523e41472-p_f.jpg
29472230,46,0,4,0,0,0,0,0,0,9713,1835,1,0,1,1,1.7,6,1195,16,2,3,1,29472230_a6bf00d0f92ba3ba250131792f2e4de8-p_f.jpg
29323230,40,0,3,1,2,1,0,1,0,12632.4,2651,1,0,1,1,3.4,5.666666667,1332,16,3,5,1,29323230_b7808bd113c71b182a21886acb9c456d-p_f.jpg
29326728,39,0,4,4,0,0,0,0,0,11325.6,2740,0,1,1,0,0.65,9,1600,14,3,4,1,29326728_f7afca6550a4a9ffb6c26e0d8d4de5f5-p_f.jpg
29474227,1,0,0,1,0,0,0,0,0,8712,2073,1,0,1,1,3.633333333,5.666666667,1332,16,2,3,1,29474227_streetviewlocation5313ConchoCreekBnd2CAustin2CTX78735size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureJg4-rj216zOx1f0HSLUBqdQ2Cbg.jpg
29323226,30,0,4,1,0,0,0,0,0,10149,2395,1,0,1,1,3.433333333,5.666666667,1332,16,2,4,1,29323226_a964e6a2926150714280c03f40f8e28b-p_f.jpg
29472225,1,0,4,2,0,0,0,0,0,10890,2010,1,0,1,1,1.666666667,6,1195,16,2,3,2,29472225_519792df32c2390ab9556a53e5a9147f-p_f.jpg
29326224,40,0,3,2,0,0,0,0,0,11325.6,3025,0,1,1,0,0.8,9,1600,14,3,5,2,29326224_cb19d28ed25a70538a79f9a84ed9b384-p_f.jpg
58297215,33,0,3,1,0,0,0,0,0,7753,2369,1,0,1,1,3.466666667,5.666666667,1332,16,3,3,2,58297215_04c9b05cd893a8aad4478c947e913003-p_f.jpg
58297213,29,0,4,1,0,0,0,0,0,8537,2420,1,0,1,1,3.433333333,5.666666667,1332,16,3,4,2,58297213_1fa01ac6f2a8be8ddc5b6051978a324f-p_f.jpg
29473987,28,0,3,1,2,0,0,1,0,8799,1693,1,0,1,1,3.4,5.666666667,1332,16,2,3,1,29473987_70a61972978cc01b6ffd703b48bc8b46-p_f.jpg
29472212,9,0,4,3,0,0,0,0,0,10454,3015,1,0,1,1,1.733333333,6,1195,16,3,4,2,29472212_ae521cb520325b1d07f712cd959f3cfc-p_f.jpg
64602211,38,0,5,1,2,2,0,0,0,23522.4,3950,1,0,1,1,3.666666667,5.666666667,1332,16,4,4,2,64602211_11560a81b0efeedf8922b256af114d58-p_f.jpg
29472210,41,0,4,3,2,0,0,0,0,9583,3485,1,0,1,1,1.733333333,6,1195,16,4,4,2,29472210_087a1a56eae48129897d5cb46268e94c-p_f.jpg
60136208,37,0,3,2,0,0,0,0,0,11761.2,3338,1,0,1,1,3.366666667,5.666666667,1332,16,3,5,2,60136208_67ced4081599bc7cb0fd48bc8f212f76-p_f.jpg
29325207,20,0,4,2,0,0,0,0,0,5793,1910,0,1,1,0,1.65,9,1600,14,3,3,2,29325207_717dd1d1b8bbc9875c155d9c37f446a9-p_f.jpg
29323203,22,0,5,1,2,2,0,2,0,8624,2223,1,0,1,1,3.5,5.666666667,1332,16,2,3,1,29323203_ee4d67a17c126be8878635a015a9ab52-p_f.jpg
29327201,40,0,3,1,0,0,0,0,0,15681.6,4149,0,1,1,0,0.7,9.5,1630,14,4,5,2,29327201_9ed755313eb3d80d63ab42776147de8f-p_f.jpg
29327200,32,0,2,2,2,0,0,2,0,13939.2,4335,0,1,1,0,0.7,9.5,1630,14,6,4,2,29327200_9113c36a585ade1517d443bbabccbfe0-p_f.jpg
29327198,34,0,4,3,0,0,0,0,0,13939.2,4994,0,1,1,0,0.65,9.5,1630,14,4.5,6,2,29327198_1b3c7070350718025daddb504c6d1205-p_f.jpg
